rand	opp
1	3.09
1	3.09
1	3.09
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.1
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.11
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.12
1	3.13
1	3.13
1	3.13
1	3.13
1	3.13
1	3.13
1	3.13
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.14
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.15
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.16
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.17
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.18
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.19
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.2
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.21
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.22
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.23
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.24
1	3.25
1	3.25
1	3.25
1	3.25
1	3.25
1	3.25
1	3.25
1	3.25
1	3.25
1	3.25
1	3.26
1	3.26
1	3.26
1	3.26
1	3.26
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.27
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.28
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.29
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.3
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.31
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.32
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.33
1	3.34
1	3.34
1	3.34
1	3.34
1	3.34
1	3.34
1	3.34
1	3.34
1	3.34
1	3.34
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.35
1	3.36
1	3.36
1	3.36
1	3.36
1	3.36
1	3.36
1	3.36
1	3.36
1	3.36
1	3.37
1	3.37
1	3.37
1	3.37
1	3.37
1	3.37
1	3.37
1	3.37
1	3.37
1	3.37
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.38
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.39
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.4
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.41
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.42
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.43
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.44
1	3.45
1	3.45
1	3.45
1	3.45
1	3.45
1	3.45
1	3.45
1	3.45
1	3.45
1	3.45
1	3.46
1	3.46
1	3.46
1	3.46
1	3.46
1	3.46
1	3.46
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.47
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.48
1	3.49
1	3.49
1	3.49
1	3.49
1	3.49
1	3.49
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.5
1	3.51
1	3.51
1	3.51
1	3.51
1	3.51
1	3.51
1	3.51
1	3.51
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.52
1	3.53
1	3.53
1	3.53
1	3.53
1	3.53
1	3.53
1	3.53
1	3.53
1	3.53
1	3.54
1	3.54
1	3.54
1	3.54
1	3.54
1	3.54
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.55
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.56
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.57
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.58
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.59
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.6
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.61
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.62
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.63
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.64
1	3.65
1	3.65
1	3.65
1	3.65
1	3.65
1	3.65
1	3.65
1	3.65
1	3.65
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.66
1	3.67
1	3.67
1	3.67
1	3.67
1	3.67
1	3.67
1	3.67
1	3.67
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.68
1	3.69
1	3.69
1	3.69
1	3.69
1	3.69
1	3.69
1	3.69
1	3.69
1	3.69
1	3.69
1	3.7
1	3.7
1	3.7
1	3.7
1	3.7
1	3.7
1	3.7
1	3.7
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.71
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.72
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.73
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.74
1	3.75
1	3.75
1	3.75
1	3.75
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.76
1	3.77
1	3.77
1	3.77
1	3.77
1	3.77
1	3.77
1	3.77
1	3.77
1	3.77
1	3.78
1	3.78
1	3.78
1	3.78
1	3.78
1	3.78
1	3.78
1	3.78
1	3.78
1	3.79
1	3.79
1	3.79
1	3.79
1	3.79
1	3.79
1	3.79
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.8
1	3.81
1	3.81
1	3.81
1	3.81
1	3.81
1	3.82
1	3.82
1	3.82
1	3.82
1	3.82
1	3.82
1	3.82
1	3.82
1	3.82
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.83
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.84
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.85
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.86
1	3.87
1	3.87
1	3.87
1	3.87
1	3.87
1	3.87
1	3.87
1	3.88
1	3.88
1	3.88
1	3.88
1	3.88
1	3.88
1	3.88
1	3.88
1	3.88
1	3.89
1	3.89
1	3.89
1	3.89
1	3.89
1	3.89
1	3.89
1	3.89
1	3.89
1	3.89
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.9
1	3.91
1	3.91
1	3.91
1	3.91
1	3.91
1	3.91
1	3.91
1	3.92
1	3.92
1	3.92
1	3.92
1	3.92
1	3.92
1	3.92
1	3.92
1	3.92
1	3.93
1	3.93
1	3.93
1	3.93
1	3.94
1	3.94
1	3.94
1	3.94
1	3.94
1	3.94
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.95
1	3.96
1	3.96
1	3.96
1	3.96
1	3.96
1	3.96
1	3.96
1	3.96
1	3.96
1	3.96
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.97
1	3.98
1	3.98
1	3.98
1	3.98
1	3.99
1	3.99
1	3.99
1	3.99
1	3.99
1	3.99
1	3.99
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4.01
1	4.01
1	4.01
1	4.01
1	4.01
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.02
1	4.03
1	4.03
1	4.03
1	4.03
1	4.03
1	4.03
1	4.03
1	4.03
1	4.03
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.04
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.05
1	4.06
1	4.06
1	4.06
1	4.06
1	4.06
1	4.06
1	4.06
1	4.06
1	4.06
1	4.06
1	4.07
1	4.07
1	4.07
1	4.07
1	4.07
1	4.07
1	4.07
1	4.07
1	4.07
1	4.07
1	4.08
1	4.08
1	4.08
1	4.08
1	4.08
1	4.08
1	4.08
1	4.08
1	4.09
1	4.09
1	4.09
1	4.09
1	4.09
1	4.09
1	4.09
1	4.09
1	4.09
1	4.09
1	4.1
1	4.1
1	4.1
1	4.1
1	4.1
1	4.1
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.11
1	4.12
1	4.12
1	4.12
1	4.12
1	4.12
1	4.12
1	4.12
1	4.12
1	4.13
1	4.13
1	4.13
1	4.13
1	4.13
1	4.13
1	4.13
1	4.13
1	4.14
1	4.14
1	4.14
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.15
1	4.16
1	4.16
1	4.16
1	4.16
1	4.16
1	4.17
1	4.17
1	4.17
1	4.17
1	4.18
1	4.18
1	4.18
1	4.18
1	4.18
1	4.19
1	4.19
1	4.19
1	4.19
1	4.19
1	4.2
1	4.2
1	4.2
1	4.2
1	4.2
1	4.2
1	4.2
1	4.2
1	4.2
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.21
1	4.22
1	4.22
1	4.22
1	4.22
1	4.22
1	4.22
1	4.22
1	4.22
1	4.22
1	4.23
1	4.23
1	4.23
1	4.23
1	4.23
1	4.23
1	4.23
1	4.23
1	4.24
1	4.24
1	4.24
1	4.24
1	4.24
1	4.24
1	4.24
1	4.24
1	4.25
1	4.25
1	4.25
1	4.25
1	4.25
1	4.25
1	4.25
1	4.25
1	4.25
1	4.25
1	4.26
1	4.26
1	4.26
1	4.26
1	4.26
1	4.26
1	4.26
1	4.27
1	4.27
1	4.27
1	4.27
1	4.27
1	4.27
1	4.28
1	4.28
1	4.28
1	4.28
1	4.28
1	4.28
1	4.29
1	4.29
1	4.29
1	4.29
1	4.29
1	4.29
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.3
1	4.31
1	4.31
1	4.31
1	4.31
1	4.31
1	4.31
1	4.31
1	4.32
1	4.32
1	4.32
1	4.32
1	4.32
1	4.32
1	4.32
1	4.33
1	4.33
1	4.34
1	4.34
1	4.34
1	4.34
1	4.34
1	4.34
1	4.34
1	4.34
1	4.34
1	4.35
1	4.35
1	4.35
1	4.35
1	4.35
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.36
1	4.37
1	4.37
1	4.37
1	4.37
1	4.37
1	4.37
1	4.37
1	4.37
1	4.38
1	4.38
1	4.38
1	4.38
1	4.38
1	4.38
1	4.38
1	4.39
1	4.39
1	4.39
1	4.39
1	4.39
1	4.39
1	4.39
1	4.4
1	4.4
1	4.41
1	4.41
1	4.41
1	4.41
1	4.41
1	4.41
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.42
1	4.43
1	4.43
1	4.43
1	4.43
1	4.43
1	4.43
1	4.44
1	4.44
1	4.44
1	4.44
1	4.44
1	4.44
1	4.44
1	4.44
1	4.44
1	4.44
1	4.45
1	4.45
1	4.45
1	4.45
1	4.45
1	4.45
1	4.45
1	4.46
1	4.46
1	4.46
1	4.46
1	4.46
1	4.46
1	4.46
1	4.46
1	4.46
1	4.47
1	4.47
1	4.47
1	4.47
1	4.47
1	4.47
1	4.48
1	4.48
1	4.48
1	4.48
1	4.48
1	4.48
1	4.48
1	4.48
1	4.48
1	4.49
1	4.49
1	4.49
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.5
1	4.51
1	4.51
1	4.51
1	4.51
1	4.51
1	4.52
1	4.52
1	4.52
1	4.52
1	4.52
1	4.53
1	4.53
1	4.53
1	4.53
1	4.54
1	4.54
1	4.54
1	4.54
1	4.54
1	4.54
1	4.54
1	4.55
1	4.55
1	4.55
1	4.55
1	4.55
1	4.55
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.56
1	4.57
1	4.57
1	4.57
1	4.57
1	4.57
1	4.58
1	4.58
1	4.58
1	4.58
1	4.59
1	4.59
1	4.59
1	4.59
1	4.59
1	4.59
1	4.59
1	4.59
1	4.59
1	4.6
1	4.6
1	4.6
1	4.6
1	4.6
1	4.6
1	4.61
1	4.61
1	4.61
1	4.61
1	4.61
1	4.61
1	4.61
1	4.62
1	4.62
1	4.62
1	4.62
1	4.62
1	4.62
1	4.62
1	4.63
1	4.63
1	4.63
1	4.63
1	4.64
1	4.64
1	4.64
1	4.64
1	4.64
1	4.64
1	4.64
1	4.64
1	4.64
1	4.65
1	4.65
1	4.65
1	4.65
1	4.65
1	4.65
1	4.66
1	4.66
1	4.66
1	4.66
1	4.66
1	4.66
1	4.66
1	4.67
1	4.67
1	4.67
1	4.67
1	4.67
1	4.67
1	4.67
1	4.67
1	4.68
1	4.68
1	4.68
1	4.68
1	4.68
1	4.69
1	4.69
1	4.69
1	4.69
1	4.69
1	4.69
1	4.69
1	4.69
1	4.7
1	4.7
1	4.7
1	4.7
1	4.7
1	4.7
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.71
1	4.72
1	4.72
1	4.72
1	4.73
1	4.73
1	4.73
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.74
1	4.75
1	4.75
1	4.75
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.76
1	4.77
1	4.77
1	4.77
1	4.77
1	4.77
1	4.77
1	4.77
1	4.77
1	4.78
1	4.78
1	4.78
1	4.78
1	4.78
1	4.78
1	4.78
1	4.79
1	4.79
1	4.79
1	4.79
1	4.79
1	4.79
1	4.79
1	4.79
1	4.79
1	4.79
1	4.8
1	4.8
1	4.8
1	4.8
1	4.8
1	4.8
1	4.8
1	4.8
1	4.8
1	4.81
1	4.81
1	4.81
1	4.81
1	4.81
1	4.81
1	4.81
1	4.81
1	4.82
1	4.82
1	4.82
1	4.82
1	4.82
1	4.82
1	4.82
1	4.82
1	4.83
1	4.83
1	4.83
1	4.83
1	4.83
1	4.83
1	4.83
1	4.83
1	4.83
1	4.84
1	4.84
1	4.84
1	4.84
1	4.84
1	4.84
1	4.84
1	4.84
1	4.84
1	4.85
1	4.85
1	4.85
1	4.85
1	4.85
1	4.86
1	4.86
1	4.86
1	4.86
1	4.86
1	4.86
1	4.86
1	4.86
1	4.87
1	4.87
1	4.87
1	4.87
1	4.87
1	4.87
1	4.87
1	4.87
1	4.87
1	4.87
1	4.88
1	4.88
1	4.88
1	4.88
1	4.88
1	4.89
1	4.89
1	4.89
1	4.89
1	4.89
1	4.9
1	4.9
1	4.9
1	4.91
1	4.91
1	4.91
1	4.91
1	4.91
1	4.91
1	4.91
1	4.92
1	4.92
1	4.92
1	4.93
1	4.93
1	4.93
1	4.93
1	4.93
1	4.94
1	4.94
1	4.95
1	4.95
1	4.96
1	4.96
1	4.96
1	4.96
1	4.96
1	4.96
1	4.96
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.97
1	4.98
1	4.98
1	4.98
1	4.98
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	4.99
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5.01
1	5.01
1	5.01
1	5.01
1	5.01
1	5.02
1	5.02
1	5.02
1	5.02
1	5.02
1	5.02
1	5.02
1	5.03
1	5.03
1	5.03
1	5.03
1	5.03
1	5.03
1	5.04
1	5.04
1	5.04
1	5.04
1	5.04
1	5.05
1	5.05
1	5.05
1	5.05
1	5.05
1	5.05
1	5.05
1	5.05
1	5.05
1	5.05
1	5.06
1	5.06
1	5.06
1	5.06
1	5.06
1	5.06
1	5.06
1	5.06
1	5.07
1	5.08
1	5.08
1	5.08
1	5.09
1	5.09
1	5.09
1	5.09
1	5.1
1	5.1
1	5.1
1	5.1
1	5.1
1	5.1
1	5.11
1	5.11
1	5.11
1	5.11
1	5.11
1	5.11
1	5.11
1	5.12
1	5.12
1	5.12
1	5.12
1	5.12
1	5.13
1	5.13
1	5.13
1	5.13
1	5.13
1	5.13
1	5.14
1	5.14
1	5.14
1	5.14
1	5.14
1	5.15
1	5.15
1	5.15
1	5.16
1	5.16
1	5.16
1	5.16
1	5.16
1	5.16
1	5.16
1	5.16
1	5.16
1	5.16
1	5.17
1	5.17
1	5.17
1	5.17
1	5.17
1	5.17
1	5.17
1	5.17
1	5.18
1	5.18
1	5.18
1	5.18
1	5.18
1	5.18
1	5.18
1	5.18
1	5.18
1	5.19
1	5.19
1	5.19
1	5.19
1	5.19
1	5.19
1	5.19
1	5.19
1	5.2
1	5.2
1	5.21
1	5.21
1	5.21
1	5.21
1	5.22
1	5.22
1	5.22
1	5.22
1	5.22
1	5.22
1	5.23
1	5.23
1	5.23
1	5.23
1	5.23
1	5.23
1	5.24
1	5.24
1	5.24
1	5.24
1	5.24
1	5.24
1	5.24
1	5.24
1	5.24
1	5.24
1	5.25
1	5.25
1	5.25
1	5.25
1	5.25
1	5.26
1	5.26
1	5.26
1	5.26
1	5.26
1	5.26
1	5.27
1	5.27
1	5.27
1	5.27
1	5.27
1	5.27
1	5.27
1	5.27
1	5.27
1	5.27
1	5.28
1	5.28
1	5.28
1	5.28
1	5.28
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.29
1	5.3
1	5.3
1	5.3
1	5.3
1	5.31
1	5.31
1	5.31
1	5.31
1	5.31
1	5.31
1	5.32
1	5.32
1	5.32
1	5.32
1	5.32
1	5.32
1	5.33
1	5.33
1	5.33
1	5.34
1	5.34
1	5.34
1	5.34
1	5.34
1	5.35
1	5.35
1	5.35
1	5.35
1	5.35
1	5.35
1	5.35
1	5.36
1	5.36
1	5.36
1	5.36
1	5.36
1	5.37
1	5.37
1	5.37
1	5.37
1	5.38
1	5.38
1	5.38
1	5.38
1	5.38
1	5.38
1	5.39
1	5.39
1	5.39
1	5.39
1	5.39
1	5.4
1	5.4
1	5.4
1	5.4
1	5.4
1	5.4
1	5.4
1	5.4
1	5.4
1	5.41
1	5.41
1	5.41
1	5.42
1	5.42
1	5.42
1	5.42
1	5.42
1	5.42
1	5.42
1	5.43
1	5.43
1	5.43
1	5.44
1	5.44
1	5.44
1	5.44
1	5.44
1	5.44
1	5.44
1	5.45
1	5.45
1	5.46
1	5.46
1	5.46
1	5.46
1	5.46
1	5.46
1	5.47
1	5.47
1	5.47
1	5.47
1	5.47
1	5.47
1	5.47
1	5.48
1	5.49
1	5.49
1	5.49
1	5.49
1	5.49
1	5.49
1	5.49
1	5.49
1	5.5
1	5.5
1	5.5
1	5.5
1	5.5
1	5.5
1	5.51
1	5.51
1	5.51
1	5.51
1	5.51
1	5.51
1	5.51
1	5.51
1	5.52
1	5.52
1	5.52
1	5.52
1	5.53
1	5.53
1	5.53
1	5.53
1	5.53
1	5.54
1	5.54
1	5.54
1	5.54
1	5.55
1	5.55
1	5.55
1	5.55
1	5.55
1	5.56
1	5.56
1	5.56
1	5.57
1	5.58
1	5.58
1	5.58
1	5.58
1	5.58
1	5.59
1	5.59
1	5.59
1	5.59
1	5.59
1	5.59
1	5.59
1	5.6
1	5.6
1	5.6
1	5.61
1	5.61
1	5.61
1	5.61
1	5.61
1	5.61
1	5.62
1	5.62
1	5.63
1	5.63
1	5.63
1	5.63
1	5.63
1	5.63
1	5.63
1	5.63
1	5.63
1	5.63
1	5.64
1	5.64
1	5.64
1	5.64
1	5.64
1	5.65
1	5.65
1	5.65
1	5.65
1	5.65
1	5.65
1	5.66
1	5.66
1	5.66
1	5.66
1	5.66
1	5.66
1	5.66
1	5.66
1	5.67
1	5.67
1	5.67
1	5.67
1	5.67
1	5.67
1	5.68
1	5.68
1	5.68
1	5.68
1	5.68
1	5.68
1	5.68
1	5.68
1	5.68
1	5.68
1	5.69
1	5.69
1	5.69
1	5.69
1	5.69
1	5.69
1	5.7
1	5.7
1	5.7
1	5.7
1	5.7
1	5.7
1	5.7
1	5.7
1	5.7
1	5.71
1	5.71
1	5.71
1	5.71
1	5.71
1	5.72
1	5.72
1	5.72
1	5.72
1	5.73
1	5.73
1	5.73
1	5.74
1	5.75
1	5.75
1	5.75
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.76
1	5.77
1	5.77
1	5.77
1	5.77
1	5.77
1	5.78
1	5.78
1	5.78
1	5.78
1	5.78
1	5.79
1	5.8
1	5.8
1	5.8
1	5.8
1	5.8
1	5.81
1	5.81
1	5.82
1	5.83
1	5.83
1	5.83
1	5.83
1	5.84
1	5.84
1	5.84
1	5.85
1	5.85
1	5.85
1	5.85
1	5.85
1	5.85
1	5.86
1	5.87
1	5.87
1	5.87
1	5.87
1	5.88
1	5.88
1	5.88
1	5.89
1	5.89
1	5.9
1	5.9
1	5.9
1	5.9
1	5.9
1	5.91
1	5.91
1	5.91
1	5.92
1	5.92
1	5.92
1	5.92
1	5.92
1	5.93
1	5.93
1	5.93
1	5.93
1	5.94
1	5.94
1	5.94
1	5.94
1	5.95
1	5.95
1	5.96
1	5.96
1	5.96
1	5.96
1	5.96
1	5.96
1	5.97
1	5.97
1	5.98
1	5.98
1	5.98
1	5.98
1	5.99
1	5.99
1	5.99
1	5.99
