Nummer	Kenmerk	Omschrijving	period_start	Jaar	expmean_est	expmean_lwr	expmean_upr
9703	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1956	0.740573769	0.561459162	0.976828848
9704	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1957	0.737382175	0.557485851	0.975329637
9705	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1958	0.73432349	0.552692972	0.975642926
9706	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1959	0.73148609	0.547732448	0.976885526
9707	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1960	0.728953811	0.543148896	0.978320424
9708	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1961	0.726802945	0.539338877	0.979426004
9709	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1962	0.725100319	0.536549419	0.979910618
9710	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1963	0.723902393	0.534899179	0.979688688
9711	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1964	0.723255158	0.534409608	0.978833495
9712	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1965	0.723194424	0.535038452	0.977518856
9713	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1966	0.723745875	0.536711127	0.975959069
9714	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1967	0.724925434	0.539351701	0.974349174
9715	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1968	0.72674239	0.542914883	0.972812714
9716	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1969	0.729194805	0.54737741	0.971404836
9717	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1970	0.732266906	0.55272912	0.970122256
9718	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1971	0.735928527	0.558961898	0.968922567
9719	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1972	0.740136356	0.566056286	0.967751509
9720	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1973	0.744833908	0.573965381	0.966569708
9721	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1974	0.749953838	0.582603899	0.965374177
9722	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1975	0.75542214	0.59184589	0.964208114
9723	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1976	0.761163467	0.60153253	0.963156262
9724	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1977	0.767107028	0.61149018	0.96232648
9725	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1978	0.773192371	0.6215566	0.961821407
9726	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1979	0.779374402	0.631610558	0.961707258
9727	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1980	0.785627064	0.641597824	0.961988742
9728	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1981	0.79194539	0.651546203	0.962598658
9729	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1982	0.798345872	0.661564718	0.963407078
9730	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1983	0.804865387	0.671826744	0.964249038
9731	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1984	0.811559057	0.682541813	0.964963742
9732	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1985	0.81849748	0.693923539	0.965435076
9733	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1986	0.82576367	0.706160978	0.965623506
9734	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1987	0.833449852	0.719398612	0.965582424
9735	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1988	0.841654062	0.73372761	0.965455778
9736	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1989	0.85047629	0.749188975	0.96545724
9737	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1990	0.860013793	0.765787707	0.965833894
9738	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1991	0.870355224	0.78351539	0.966819829
9739	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1992	0.881573427	0.802376271	0.968587602
9740	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1993	0.893717007	0.822408925	0.971207953
9741	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1994	0.906801239	0.843693812	0.974629037
9742	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1995	0.920799259	0.866338681	0.978683389
9743	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1996	0.935634829	0.890440239	0.983123286
9744	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1997	0.951178162	0.916029592	0.987675401
9745	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1998	0.967246248	0.94301631	0.992098752
9746	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	1999	0.983608779	0.971148118	0.99622932
9747	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2001	1.016135775	1.003432864	1.028999498
9748	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2002	1.031733804	1.006608949	1.057485773
9749	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2003	1.04653391	1.009626722	1.084790251
9750	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2004	1.060314925	1.012562248	1.110319631
9751	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2005	1.072905405	1.015441117	1.133621623
9752	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2006	1.084186994	1.018225924	1.154421047
9753	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2007	1.094091191	1.020816818	1.172625209
9754	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2008	1.102591688	1.023059589	1.188306571
9755	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2009	1.10969502	1.024756709	1.201673555
9756	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2010	1.115431931	1.025679982	1.213037608
9757	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2011	1.119850996	1.025586492	1.222779612
9758	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2012	1.123015026	1.024240389	1.231315189
9759	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2013	1.124999814	1.021440909	1.239058051
9760	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2014	1.12589402	1.017052641	1.246383219
9761	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2015	1.125798389	1.011029584	1.253595377
9762	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2016	1.124822218	1.003423005	1.260908924
9763	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2017	1.123075012	0.994366015	1.268443876
9764	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1950	2018	1.12065169	0.984033707	1.276236983
9765	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1990	0.77190836	0.609281712	0.97794256
9766	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1991	0.796414198	0.648202946	0.978513873
9767	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1992	0.821013773	0.688414073	0.979154322
9768	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1993	0.84554807	0.729546011	0.979995132
9769	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1994	0.869831925	0.771122077	0.98117743
9770	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1995	0.893668948	0.812594958	0.982831828
9771	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1996	0.916865086	0.853391412	0.985059815
9772	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1997	0.939240054	0.892960289	0.987918378
9773	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1998	0.960635956	0.930817747	0.991409374
9774	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	1999	0.980922687	0.966583106	0.995474999
9775	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2001	1.017796525	1.004820174	1.030940453
9776	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2002	1.034266353	1.009735337	1.059393338
9777	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2003	1.049384083	1.014524002	1.085441991
9778	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2004	1.063139279	1.018956958	1.109237361
9779	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2005	1.07553126	1.022807722	1.130972583
9780	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2006	1.086564893	1.025859184	1.150862892
9781	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2007	1.09624787	1.027907042	1.169132366
9782	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2008	1.104589656	1.028761557	1.186006902
9783	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2009	1.111602105	1.028249496	1.201711495
9784	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2010	1.11730153	1.026217994	1.216469323
9785	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2011	1.121711836	1.022541376	1.230500273
9786	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2012	1.124868124	1.017130921	1.244017137
9787	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2013	1.126819991	1.009946101	1.257218866
9788	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2014	1.127633564	1.001004422	1.270281556
9789	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2015	1.127391231	0.990386026	1.283349071
9790	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2016	1.126188018	0.978229128	1.296525953
9791	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2017	1.124123755	0.964713442	1.309875204
9792	Socio-ecologische groepen Stieperaere en Fransen	ruigten op weinig betreden, voedselrijke, humeuze, matig droge grond	1990	2018	1.121290386	0.950030594	1.323422778
9793	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1950	0.968527801	0.804562669	1.165908061
9794	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1951	0.955872353	0.799092399	1.143412147
9795	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1952	0.941547598	0.789173286	1.123342484
9796	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1953	0.92593142	0.773652607	1.108183424
9797	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1954	0.909659562	0.752317558	1.099908557
9798	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1955	0.893548122	0.726527937	1.098964273
9799	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1956	0.878482337	0.698929044	1.104162464
9800	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1957	0.865290083	0.67246894	1.113400016
9801	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1958	0.85463314	0.649553757	1.124460904
9802	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1959	0.846937724	0.631709524	1.135495796
9803	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1960	0.842366772	0.619607143	1.145212393
9804	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1961	0.840825701	0.613226647	1.152898137
9805	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1962	0.8420138	0.61207958	1.15832526
9806	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1963	0.845535536	0.615485927	1.161570575
9807	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1964	0.850881723	0.622540916	1.162975297
9808	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1965	0.857460521	0.632174531	1.163030949
9809	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1966	0.864653785	0.643264261	1.162237999
9810	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1967	0.871858334	0.654747272	1.160962384
9811	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1968	0.87849405	0.665713882	1.159284515
9812	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1969	0.884058337	0.675487566	1.157029652
9813	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1970	0.888090844	0.683616925	1.153724138
9814	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1971	0.890271527	0.689936837	1.148776742
9815	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1972	0.890461458	0.69453752	1.141654102
9816	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1973	0.88871548	0.697693332	1.13203777
9817	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1974	0.885262409	0.699771567	1.119921942
9818	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1975	0.88041414	0.701119352	1.105559355
9819	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1976	0.874638928	0.70204819	1.089659179
9820	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1977	0.86856437	0.702791373	1.073439565
9821	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1978	0.86293385	0.703497785	1.058503446
9822	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1979	0.858546915	0.704304539	1.046568301
9823	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1980	0.856189219	0.705479465	1.039094708
9824	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1981	0.856559973	0.707562621	1.036932938
9825	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1982	0.860204264	0.711398002	1.040136989
9826	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1983	0.867455228	0.718000915	1.048018961
9827	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1984	0.878389015	0.728318836	1.059381172
9828	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1985	0.892795579	0.742995319	1.072798072
9829	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1986	0.910170651	0.762207183	1.086857527
9830	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1987	0.929736614	0.785590592	1.100331623
9831	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1988	0.9504992	0.812253899	1.112273798
9832	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1989	0.971340064	0.840879496	1.122041297
9833	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1990	0.991132863	0.86991102	1.129246933
9834	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1991	1.008858203	0.897794931	1.13366075
9835	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1992	1.023688888	0.923214034	1.13509858
9836	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1993	1.035026094	0.945244881	1.133334902
9837	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1994	1.04248554	0.963403213	1.128059452
9838	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1995	1.045850158	0.977591155	1.118875254
9839	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1996	1.045014116	0.987993008	1.105326145
9840	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1997	1.039941356	0.994967937	1.086947613
9841	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1998	1.030654221	0.99896735	1.063346188
9842	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	1999	1.017258387	1.000480898	1.034317226
9843	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2001	0.979339041	0.961041139	0.997985329
9844	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2002	0.956011368	0.918703987	0.994833754
9845	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2003	0.931047001	0.874849567	0.990854373
9846	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2004	0.905721991	0.831751341	0.986271117
9847	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2005	0.881445544	0.791782625	0.981262056
9848	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2006	0.859610626	0.757079278	0.976027807
9849	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2007	0.841447973	0.729278954	0.970869497
9850	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2008	0.827914367	0.709376069	0.966260675
9851	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2009	0.819625289	0.69766168	0.962910296
9852	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2010	0.816824494	0.693689414	0.961816975
9853	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2011	0.819377218	0.696242531	0.964289016
9854	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2012	0.826779519	0.703371383	0.971839898
9855	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2013	0.8381879	0.712672387	0.985809145
9856	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2014	0.852483064	0.721904511	1.00668075
9857	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2015	0.868381331	0.729648953	1.033491699
9858	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2016	0.884592037	0.735481737	1.063932701
9859	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2017	0.899994146	0.739602495	1.095168644
9860	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1950	2018	0.913787177	0.742382978	1.124765827
9861	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1990	1.032709906	0.995744992	1.071047063
9862	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1991	1.030089091	0.996995888	1.064280754
9863	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1992	1.027409008	0.998246876	1.057423064
9864	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1993	1.024645341	0.99944489	1.050481206
9865	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1994	1.02176671	1.00052125	1.043463304
9866	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1995	1.018737355	1.001398075	1.036376866
9867	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1996	1.015519259	1.001993497	1.029227603
9868	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1997	1.01207377	1.00222586	1.022018445
9869	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1998	1.008362808	1.00201715	1.014748653
9870	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	1999	1.004349742	1.001295921	1.007412876
9871	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2001	0.995281527	0.992491653	0.998079244
9872	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2002	0.990165129	0.984860234	0.995498599
9873	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2003	0.984624787	0.977066418	0.992241627
9874	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2004	0.97863798	0.96905625	0.988314451
9875	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2005	0.972186057	0.960758368	0.983749672
9876	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2006	0.965254681	0.952082449	0.978609154
9877	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2007	0.957834346	0.942920758	0.972983813
9878	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2008	0.949920948	0.933154831	0.966988305
9879	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2009	0.941516395	0.922668151	0.960749671
9880	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2010	0.932629167	0.911362714	0.954391867
9881	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2011	0.923274761	0.899174458	0.948021017
9882	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2012	0.913475905	0.886082372	0.941716318
9883	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2013	0.903262384	0.872109283	0.935528323
9884	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2014	0.892670334	0.857315912	0.929482719
9885	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2015	0.881740805	0.841791146	0.923586391
